Dealer,Company1,VIP,FEIN,DNI,Peripherals,ServiceName,IsRenting,UnitID1,ShortName,UnitType,Carrier,MonthlyFee,BillingGroup,BillingPeriod,LastServicePaidUntil,ServicePaidUntil,SerialNumber,PhoneNumber,IMEI,BillTo,Suspended,EventName,AssignedToCompanyOn,LastEventDate,LastContactOn,LastEventAddress
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1I9C,869487063249873,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487063249873,987928950,869487063249873,,Active,Parked,7/17/2026 10:56:16 AM,7/17/2026 4:31:05 PM,7/17/2026 4:31:16 PM,"La Enramada-46, San Isidro, Lima, Lima [Province], Perú"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1I9I,869487064341356,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064341356,955745289,869487064341356,,Active,Towing/Drifting?,7/6/2026 7:27:33 AM,7/6/2026 11:38:49 AM,7/6/2026 11:39:04 AM,3418 Avenida República de Panamá
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1I9T,869487063256621,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487063256621,952473295,869487063256621,,Active,Parked,7/2/2026 5:54:52 AM,7/2/2026 10:37:20 AM,7/2/2026 10:37:27 AM,"Avenida Enrique Canaval y Moreyra 540, San Isidro 15036, Peru"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1I9X,S2-M007693-15X0,Queclink GV55W,CLARO-PE,0.00,,Monthly,7/15/2026 12:00:00 AM,8/13/2026 12:00:00 AM,S2-M007693-15X0,989943531760,868574042913900,,Active,Parked,7/15/2026 5:39:58 AM,7/15/2026 12:34:06 PM,7/15/2026 12:34:13 PM,"Clb-32, Surquillo, Lima, Lima [Province], Perú"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1I9Y,869487064430662,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064430662,954793588,869487064430662,,Active,Idle - Stop,7/6/2026 8:29:11 AM,7/6/2026 12:31:07 PM,7/6/2026 12:31:17 PM,3418 Avenida República de Panamá
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IA7,869487064491854,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064491854,952494414,869487064491854,,Active,Parked,7/17/2026 4:50:58 AM,8/19/2026 10:35:25 AM,8/19/2026 10:35:30 AM,3418 Avenida República de Panamá
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IA9,869487064592628,Topfly PioneerX,CLARO-PE,0.00,,Monthly,7/6/2026 12:00:00 AM,8/4/2026 12:00:00 AM,869487064592628,952483674,869487064592628,,Active,Parked,7/6/2026 7:41:07 AM,7/6/2026 11:46:09 AM,7/6/2026 11:46:21 AM,"Av Enrique Canaval Y Moreyra, San Isidro, Lima, Lima [Province], Perú"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IAG,869487064457046,Topfly PioneerX,CLARO-PE,0.00,,Monthly,7/2/2026 12:00:00 AM,7/31/2026 12:00:00 AM,869487064457046,952405982,869487064457046,,Active,Parked,7/2/2026 5:11:43 AM,7/2/2026 11:32:05 AM,7/2/2026 11:32:15 AM,3418 Avenida República de Panamá
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IAN,869487064352908,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064352908,952491602,869487064352908,,Active,Towing/Drifting?,7/17/2026 4:52:29 AM,7/17/2026 11:34:57 AM,7/17/2026 11:35:04 AM,"San Pedro-31, Surquillo, Lima, Lima [Province], Perú"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IAO,869487064338832,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064338832,987940679,869487064338832,,Active,Parked,7/17/2026 10:50:01 AM,7/17/2026 5:14:35 PM,7/17/2026 5:14:42 PM,3418 Avenida República de Panamá
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IAU,869487064592545,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064592545,953790717,869487064592545,,Active,Ignition OFF,7/6/2026 8:04:20 AM,7/6/2026 12:05:38 PM,7/6/2026 12:06:20 PM,3418 Avenida República de Panamá
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IAW,869487064430522,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064430522,952403223,869487064430522,,Active,Parked,7/2/2026 5:37:31 AM,7/2/2026 11:50:13 AM,7/2/2026 11:51:22 AM,"Av Enrique Canaval Y Moreyra, San Isidro, Lima, Lima [Province]"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IB3,869487064375222,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064375222,952490198,869487064375222,,Active,Parked,7/17/2026 4:53:28 AM,7/17/2026 11:05:56 AM,7/17/2026 11:06:04 AM,"Los Ruiseñores Oeste-35, San Isidro, Lima, Lima [Province], Perú"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IB4,869487064592644,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064592644,987981412,869487064592644,,Active,Ignition OFF,7/17/2026 10:53:40 AM,7/17/2026 2:55:35 PM,7/17/2026 2:55:46 PM,3418 Avenida República de Panamá
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IB5,869487064569618,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064569618,955745824,869487064569618,,Active,Parked,7/6/2026 7:39:00 AM,7/6/2026 11:43:01 AM,7/6/2026 11:43:12 AM,"Av \-6, San Isidro, Lima, Lima [Province]"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IB8,869487063246242,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487063246242,952468184,869487063246242,,Active,Ignition OFF,7/2/2026 3:37:24 AM,7/2/2026 7:38:59 AM,7/2/2026 7:39:09 AM,"Av Republica De Panama, San Isidro, Lima, Lima [Province]"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IB9,869487064592651,Topfly PioneerX,CLARO-PE,0.00,,Monthly,7/15/2026 12:00:00 AM,8/13/2026 12:00:00 AM,869487064592651C,952407613C,869487064592651C,,Active,Parked,7/15/2026 5:32:39 AM,7/30/2026 7:26:23 PM,7/30/2026 7:26:27 PM,"Av Principal-5, Surquillo, Lima, Lima [Province]"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IBH,869487064568693,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064568693,952486472,869487064568693,,Active,Parked,7/17/2026 4:56:13 AM,7/17/2026 11:16:16 AM,7/17/2026 11:16:23 AM,"C. Los Cisnes 189, San Isidro 15047, Peru"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IBW,869487063283054,Topfly PioneerX,CLARO-PE,0.00,,Monthly,7/15/2026 12:00:00 AM,8/13/2026 12:00:00 AM,869487064595548,992301546,869487064595548,,Active,Panic button,7/15/2026 6:16:12 AM,8/4/2026 10:38:43 AM,8/4/2026 10:39:32 AM,"Av Principal-5, Surquillo, Lima, Lima [Province]"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IBX,869487064502718,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064502718,952486464,869487064502718,,Active,Parked,7/17/2026 4:57:02 AM,7/17/2026 11:32:56 AM,7/17/2026 11:36:13 AM,"Av Enrique Canaval Y Moreyra, San Isidro, Lima, Lima [Province]"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IC2,869487064450231,Topfly PioneerX,CLARO-PE,0.00,,Monthly,7/15/2026 12:00:00 AM,8/13/2026 12:00:00 AM,869487064450231,954798267,869487064450231,,Active,Parked,7/15/2026 5:49:35 AM,8/4/2026 2:17:24 PM,8/4/2026 2:17:31 PM,"XX9F+V7F, C. Palomares, Rímac 15093, Peru"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IC3,869487064620072,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064620072,952412402,869487064620072,,Active,Parked,7/6/2026 7:33:15 AM,7/6/2026 11:45:19 AM,7/6/2026 11:45:30 AM,"Los Anades-18, San Isidro, Lima, Lima [Province]"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1ICD,869487064510059,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064510059,952486462,869487064510059,,Active,Parked,7/17/2026 4:58:50 AM,7/17/2026 11:45:42 AM,7/17/2026 11:45:51 AM,"Avenida Enrique Canaval y Moreyra 380, San Isidro 15047, Peru"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1ICH,869487063283187,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487063283187,952482141,869487063283187,,Active,Parked,7/2/2026 3:34:57 AM,7/2/2026 8:34:02 AM,7/2/2026 8:34:08 AM,"Los Ruiseñores Oeste 277, San Isidro 15036, Peru"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1ICS,869487064338733,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064338733,952414359,869487064338733,,Active,Parked,7/17/2026 5:19:32 AM,7/17/2026 12:08:40 PM,7/17/2026 12:09:00 PM,"Los Halcones 225, Lima 15047, Peru"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1ICU,869487064502783,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064502783,952497100,869487064502783,,Active,Parked,7/2/2026 5:10:15 AM,7/2/2026 12:28:10 PM,7/2/2026 12:28:38 PM,"Rampa-47, San Isidro, Lima, Lima [Province]"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1ID1,869487064335895,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064335895,952447906,869487064335895,,Active,Panic button,7/2/2026 3:36:26 AM,7/2/2026 7:36:24 AM,7/2/2026 7:36:31 AM,"Av \-17, San Isidro, Lima, Lima [Province]"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1ID8,869487064486383,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064486383,952413022,869487064486383,,Active,Parked,7/17/2026 5:15:24 AM,7/17/2026 12:21:00 PM,7/17/2026 12:21:08 PM,"Bustamante Y Ribero-30, San Isidro, Lima, Lima [Province], Perú"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1ID9,869487064341091,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064341091,987948259,869487064341091,,Active,Parked,7/17/2026 11:00:01 AM,7/17/2026 4:59:02 PM,7/17/2026 4:59:21 PM,"Av Republica De Panama-47, San Isidro, Lima, Lima [Province], Perú"
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IDA,869487064502841,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487064502841,952438417,869487064502841,,Active,Parked,7/2/2026 4:23:49 AM,7/2/2026 11:48:16 AM,7/2/2026 11:48:32 AM,3418 Avenida República de Panamá
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IDH,869487063245517,Topfly PioneerX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487063245517,952449349,869487063245517,,Active,Parked,7/1/2026 12:57:36 PM,7/1/2026 8:18:52 PM,7/1/2026 8:18:57 PM,3418 Avenida República de Panamá
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IPZ,1IPZ,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ0,1IQ0,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ1,1IQ1,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062780787,993202685,869487062780787,,Active,,7/8/2026 1:24:57 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ2,1IQ2,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062952881,993202629,869487062952881,,Active,,7/8/2026 2:06:43 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ3,1IQ3,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ4,1IQ4,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ5,1IQ5,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062727861,993207818,869487062727861,,Active,,7/8/2026 2:12:17 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ6,1IQ6,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ7,1IQ7,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062722466,993210404,869487062722466,,Active,,7/8/2026 1:36:45 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ8,1IQ8,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062886014,993207001,869487062886014,,Active,,7/8/2026 1:48:57 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQ9,1IQ9,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487061701842,993210114,869487061701842,,Active,,7/8/2026 2:22:06 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQA,1IQA,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQB,1IQB,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062794457,913047956,869487062794457,,Active,,7/20/2026 7:20:09 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQD,1IQD,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQF,1IQF,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQG,1IQG,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062996136,993446018,869487062996136,,Active,,7/8/2026 1:59:20 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQH,1IQH,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487063001530,997561183,869487063001530,,Active,,7/20/2026 5:18:16 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQI,1IQI,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062966774,965770076,869487062966774,,Active,,7/8/2026 2:07:43 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQJ,1IQJ,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQK,1IQK,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQM,1IQM,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQN,1IQN,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062887020,993200421,869487062887020,,Active,,7/8/2026 1:40:15 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQP,1IQP,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487063008857,993424907,869487063008857,,Active,,7/8/2026 2:21:10 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQQ,1IQQ,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQT,1IQT,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQU,1IQU,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062999429,997561985,869487062999429,,Active,,7/3/2026 5:26:25 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQV,1IQV,PM - KnightX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQW,1IQW,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062886261,913047964,869487062886261,,Active,,7/8/2026 2:00:31 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQX,1IQX,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487061654470,997575057,869487061654470,,Active,,7/20/2026 5:20:30 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile Peru,TRACKING SOLUTION TSO MOBILE S.A.C, ,20543320685,20543320685,"Panic Button, ",PLAN PROFESIONAL,Renting,1IQY,1IQY,PM - KnightX,CLARO-PE,0.00,,Monthly,1/1/1900 12:00:00 AM,1/30/1900 12:00:00 AM,869487062914345,993212525,869487062914345,,Active,,7/8/2026 2:09:09 PM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
